seqnames	start	end	width	strand	transcript_id	gene_name
chr1	90998427	90998428	1	+	XM_006529175.3	Lrrfip1
chr1	91144972	91144973	1	+	XM_006529704.1	Rbm44
chr1	91179821	91179822	1	+	NM_178401.3	Ramp1
chr1	91249689	91249690	1	+	XM_017322263.1	Ube2f
chr1	91298294	91298295	1	+	XM_006529744.2	Scly
chr1	91322074	91322075	1	+	NM_001033292.3	Espnl
chr1	91351072	91351073	1	+	NM_027551.2	Klhl30
chr1	91366160	91366161	1	+	XM_006529487.3	Fam132b
chr1	91446117	91446118	1	+	XR_387265.3	Gm35591
chr1	91478770	91478771	1	+	XR_387268.1	Gm28382
chr1	91494589	91494590	1	+	XR_878327.1	Traf3ip1
chr1	91539454	91539455	1	+	XM_006529790.3	Asb1
chr1	91611210	91611211	1	+	XR_001779202.1	Gm28380
chr1	91801460	91801461	1	+	NM_007855.3	Twist2
chr1	92379556	92379557	1	+	XR_387274.2	Gm35992
chr1	92573124	92573125	1	+	NM_147037.2	Olfr1413
chr1	92588331	92588332	1	+	NM_146277.1	Olfr1412
chr1	92596520	92596521	1	+	NM_146490.1	Olfr1411
chr1	92607838	92607839	1	+	NM_146491.1	Olfr1410
chr1	92619880	92619881	1	+	NM_206896.2	Olfr12
chr1	92752143	92752144	1	+	XR_387275.3	Gm36102
chr1	92831685	92831686	1	+	NM_016696.4	Gpc1
chr1	92850377	92850378	1	+	NR_029559.1	Mir149
chr1	92864578	92864579	1	+	XR_001779233.1	Gm36184
chr1	92906988	92906989	1	+	NM_175118.3	Dusp28
chr1	92910802	92910803	1	+	XM_011247893.2	Rnpepl1
chr1	92934407	92934408	1	+	NM_011796.2	Capn10
chr1	92950859	92950860	1	+	XM_006529781.3	Gpr35
chr1	92997149	92997150	1	+	XR_878408.1	Gm36424
chr1	93006333	93006334	1	+	NM_001159658.1	Aqp12
chr1	93114810	93114811	1	+	XR_387284.1	Gm36472
chr1	93135239	93135240	1	+	NM_001276710.1	Agxt
chr1	93168422	93168423	1	+	XM_006529993.2	Crocc2
chr1	93235815	93235816	1	+	XM_017319510.1	Sned1
chr1	93274548	93274549	1	+	NR_105866.1	Mir6901
chr1	93305963	93305964	1	+	XR_001779249.1	Gm28535
chr1	93343644	93343645	1	+	NM_023200.2	Ppp1r7
chr1	93346091	93346092	1	+	NR_105867.1	Mir6902
chr1	93352157	93352158	1	+	NR_105763.1	Mir6345
chr1	93373796	93373797	1	+	XR_387178.3	Ano7
chr1	93478967	93478968	1	+	XM_011247934.2	Sept2
chr1	93512103	93512104	1	+	NM_145519.2	Farp2
chr1	93550298	93550299	1	+	XR_878410.1	Gm41920
chr1	93685574	93685575	1	+	NM_016778.3	Bok
chr1	93755032	93755033	1	+	NM_174874.3	Atg4b
chr1	93803591	93803592	1	+	XM_006529792.3	Ing5
chr1	93824807	93824808	1	+	XM_006529970.3	D2hgdh
chr1	93861343	93861344	1	+	NM_199366.4	Gal3st2
chr1	93890090	93890091	1	+	XR_387285.3	Gm30204
chr1	93918436	93918437	1	+	NM_001205249.1	Gm9994
chr1	93967805	93967806	1	+	XM_017313121.1	Gm7889
chr1	93990508	93990509	1	+	NM_001039219.2	Gm6086
chr1	94020492	94020493	1	+	NM_173772.3	Neu4
chr1	94797441	94797442	1	+	NR_040473.1	4930440C22Rik
chr1	95313627	95313628	1	+	NM_026321.4	Fam174a
chr1	95671598	95671599	1	+	XR_387286.2	Gm30431
chr1	96871125	96871126	1	+	NR_131964.1	Panct2
chr1	97162693	97162694	1	+	XM_981711.4	Gm7133
chr1	97346181	97346182	1	+	XM_006530006.2	Gm7135
chr1	97770171	97770172	1	+	NM_001310773.1	Gin1
chr1	97911102	97911103	1	+	XR_387289.3	Gm31771
chr1	98131466	98131467	1	+	NR_040439.1	1810006J02Rik
chr1	98173427	98173428	1	+	XR_387290.2	Gm29461
chr1	98421086	98421087	1	+	XM_017312293.1	Slco6d1
chr1	98589522	98589523	1	+	XR_878418.1	Gm7967
chr1	99772244	99772245	1	+	XM_006529594.3	Cntnap5b
chr1	101155767	101155768	1	+	NR_037989.1	Gm20268
chr1	101262729	101262730	1	+	XR_878423.1	Gm31973
chr1	104768818	104768819	1	+	NM_011800.4	Cdh20
chr1	105116285	105116286	1	+	XR_387294.2	Gm29012
chr1	105355941	105355942	1	+	XR_878426.2	Gm17634
chr1	105663840	105663841	1	+	XR_001784198.1	2310035C23Rik
chr1	105780722	105780723	1	+	NM_009399.3	Tnfrsf11a
chr1	105863845	105863846	1	+	XR_878429.1	Gm41926
chr1	105990405	105990406	1	+	NM_001122676.1	Zcchc2
chr1	106073188	106073189	1	+	XR_878431.1	Gm26509
chr1	106171868	106171869	1	+	NM_133821.3	Phlpp1
chr1	106520130	106520131	1	+	XR_878432.1	Gm41928
chr1	106861179	106861180	1	+	NM_009257.3	Serpinb5
chr1	106934448	106934449	1	+	NM_027971.2	Serpinb12
chr1	106980983	106980984	1	+	NM_172852.3	Serpinb13
chr1	107362313	107362314	1	+	NM_025867.2	Serpinb11
chr1	107422688	107422689	1	+	NM_027548.3	Serpinb7
chr1	107500891	107500892	1	+	XM_011247942.1	Serpinb2
chr1	107528993	107528994	1	+	XM_006529599.1	Serpinb10
chr1	107589925	107589926	1	+	XM_006529292.2	Serpinb8
chr1	107687007	107687008	1	+	XR_387297.2	Gm15389
chr1	107917258	107917259	1	+	NR_102306.1	D830032E09Rik
chr1	107972315	107972316	1	+	XR_878434.1	Gm41929
chr1	109982189	109982190	1	+	XM_017320693.1	Cdh7
chr1	110238620	110238621	1	+	XR_878437.1	Gm41930
chr1	112416747	112416748	1	+	XR_878441.1	Gm41931
chr1	113145520	113145521	1	+	XR_001779863.1	LOC108167836
chr1	113942789	113942790	1	+	XR_878443.1	Gm41933
chr1	115684501	115684502	1	+	XM_006529775.3	Cntnap5a
chr1	117726866	117726867	1	+	XM_017313131.1	LOC108167601
chr1	117781134	117781135	1	+	XM_006530012.1	B020011L13Rik
chr1	118321842	118321843	1	+	NM_026472.4	Nifk
chr1	118359289	118359290	1	+	XR_387308.2	Gm28867
chr1	118389057	118389058	1	+	NM_001293301.1	Clasp1
chr1	118627922	118627923	1	+	XM_006529961.2	Tfcp2l1
chr1	118954219	118954220	1	+	NR_105764.1	Mir6346
chr1	119200991	119200992	1	+	XR_001779343.1	LOC108167707
chr1	119305330	119305331	1	+	XR_878450.1	Gm33388
chr1	119439054	119439055	1	+	XR_001779349.1	Gm41935
chr1	119444262	119444263	1	+	XR_387314.1	Gm33575
chr1	119453883	119453884	1	+	XR_001779350.1	LOC108167708
chr1	119526153	119526154	1	+	NM_146103.2	Tmem185b
chr1	119906899	119906900	1	+	XR_001779366.1	Gm28209
chr1	119997706	119997707	1	+	XR_387317.3	Gm33817
chr1	120006898	120006899	1	+	XM_006529686.3	Sctr
chr1	120090181	120090182	1	+	XR_878466.1	Gm41938
chr1	120121114	120121115	1	+	XM_006529893.2	3110009E18Rik
chr1	120340581	120340582	1	+	NM_207233.1	C1ql2
chr1	120602486	120602487	1	+	NM_010133.2	En1
chr1	120614386	120614387	1	+	XR_387329.2	2610027F03Rik
chr1	120806081	120806082	1	+	XR_878480.1	Gm29345
chr1	120857643	120857644	1	+	XR_387339.2	Gm34584
chr1	121087404	121087405	1	+	NR_110450.1	Celrr
chr1	121431066	121431067	1	+	NM_029955.3	Ccdc93
chr1	122205144	122205145	1	+	XR_387344.1	Gm28590
chr1	124846121	124846122	1	+	XR_387345.2	Gm35355
chr1	125560410	125560411	1	+	XR_001778392.1	Slc35f5
chr1	125676995	125676996	1	+	NM_027677.2	Gpr39
chr1	126046688	126046689	1	+	XR_878497.1	Gm35562
chr1	127204972	127204973	1	+	XM_006529057.3	Mgat5
chr1	127729412	127729413	1	+	NM_001033041.2	Acmsd
chr1	127774163	127774164	1	+	NM_028399.1	Ccnt2
chr1	127868736	127868737	1	+	XR_001784075.1	Rab3gap1
chr1	127961111	127961112	1	+	XR_001779396.1	Gm28800
chr1	128103292	128103293	1	+	XR_001784078.1	R3hdm1
chr1	128202360	128202361	1	+	NR_029543.1	Mir128-1
chr1	128243897	128243898	1	+	XM_017322239.1	Ubxn4
chr1	128244558	128244559	1	+	XR_878509.2	Gm41949
chr1	128542354	128542355	1	+	XR_878510.1	Gm41950
chr1	129273303	129273304	1	+	NM_172485.3	Thsd7b
chr1	130302360	130302361	1	+	XR_878511.2	Gm41951
chr1	130422665	130422666	1	+	XR_387359.3	Gm15674
chr1	130515047	130515048	1	+	XR_878517.1	Gm16083
chr1	130717326	130717327	1	+	NM_178691.4	Yod1
chr1	130731920	130731921	1	+	XM_017319617.1	AA986860
chr1	130765907	130765908	1	+	XR_878518.1	Gm28856
chr1	130784789	130784790	1	+	XM_017321925.1	Fcamr
chr1	130826683	130826684	1	+	NM_011082.3	Pigr
chr1	130865776	130865777	1	+	NM_026976.2	Fcmr
chr1	130963489	130963490	1	+	XR_878521.1	Gm41952
chr1	131019844	131019845	1	+	NM_010548.2	Il10
chr1	131153171	131153172	1	+	XR_001782755.1	Eif2d
chr1	131245279	131245280	1	+	XR_878524.2	Gm29953
chr1	131527902	131527903	1	+	NM_175382.4	Fam72a
chr1	131599113	131599114	1	+	NM_011924.2	Avpr1b
chr1	131638313	131638314	1	+	NM_007799.3	Ctse
chr1	131646886	131646887	1	+	XM_017313765.1	LOC108167725
chr1	131688680	131688681	1	+	XM_006529431.3	Rab7b
chr1	131744021	131744022	1	+	NM_177243.4	Slc26a9
chr1	131797383	131797384	1	+	XM_011247967.2	Pm20d1
chr1	131828011	131828012	1	+	NM_173865.3	Slc41a1
chr1	131867209	131867210	1	+	XM_011247983.1	Rab29
chr1	131910457	131910458	1	+	NM_001145804.1	Nucks1
chr1	131962914	131962915	1	+	NM_001177628.2	Slc45a3
chr1	132007604	132007605	1	+	NM_007923.2	Elk4
chr1	132073784	132073785	1	+	XR_878526.2	LOC105246707
chr1	132102596	132102597	1	+	XR_001779419.1	LOC108167726
chr1	132149402	132149403	1	+	XR_387381.3	Gm30242
chr1	132190088	132190089	1	+	XR_387385.3	Gm29695
chr1	132190622	132190623	1	+	XM_006529347.2	Lemd1
chr1	132198087	132198088	1	+	NR_029777.1	Mir135b
chr1	132298483	132298484	1	+	XM_006529355.3	Klhdc8a
chr1	132316124	132316125	1	+	NM_028778.4	Nuak2
chr1	132341916	132341917	1	+	XR_387396.2	F730311O21Rik
chr1	132417181	132417182	1	+	XM_017319684.1	Dstyk
chr1	132477347	132477348	1	+	XM_006529358.3	Rbbp5
chr1	132506229	132506230	1	+	NM_029025.3	Tmem81
chr1	132665596	132665597	1	+	XR_001779421.1	LOC108167727
chr1	132729352	132729353	1	+	NR_045892.1	Gm10538
chr1	132787235	132787236	1	+	XR_387399.1	Gm31101
chr1	132880354	132880355	1	+	NM_010732.4	Lrrn2
chr1	133026732	133026733	1	+	XR_878532.1	Gm41953
chr1	133045671	133045672	1	+	XM_006529532.2	Pik3c2b
chr1	133131165	133131166	1	+	NM_133819.3	Ppp1r15b
chr1	133163767	133163768	1	+	XR_387170.3	Plekha6
chr1	133309822	133309823	1	+	NM_026680.4	Golt1a
chr1	133321886	133321887	1	+	XM_006529682.2	Kiss1
chr1	133350673	133350674	1	+	NM_031192.3	Ren1
chr1	133363489	133363490	1	+	XM_006529364.2	Etnk2
chr1	133835188	133835189	1	+	XR_387406.1	Gm28441
chr1	133859696	133859697	1	+	XR_878539.1	Gm31515
chr1	133977281	133977282	1	+	XR_878542.1	Gm31629
chr1	134037514	134037515	1	+	NM_021355.3	Fmod
chr1	134082455	134082456	1	+	XR_001779450.1	Gm31974
chr1	134111241	134111242	1	+	NM_001284524.1	Chit1
chr1	134182169	134182170	1	+	XM_006529111.3	Chil1
chr1	134193416	134193417	1	+	XM_006529753.2	Mybph
chr1	134290003	134290004	1	+	NM_031189.2	Myog
chr1	134299452	134299453	1	+	XR_387416.2	Gm32267
chr1	134385939	134385940	1	+	NM_173771.4	4933406M09Rik
chr1	134405560	134405561	1	+	XR_387196.2	Cyb5r1
chr1	134415377	134415378	1	+	NM_028320.4	Adipor1
chr1	134455495	134455496	1	+	XM_006529561.2	Klhl12
chr1	134494659	134494660	1	+	NM_145510.1	Rabif
chr1	134513427	134513428	1	+	XM_017313794.1	Gm29376
chr1	134527917	134527918	1	+	XR_001779456.1	LOC108167729
chr1	134546863	134546864	1	+	XR_001779459.1	LOC108167730
chr1	134560177	134560178	1	+	NM_152895.2	Kdm5b
chr1	134646563	134646564	1	+	XM_006529322.1	Syt2
chr1	134773485	134773486	1	+	XR_001779458.1	Gm32670
chr1	134962564	134962565	1	+	NM_001278115.1	Ube2t
chr1	135131836	135131837	1	+	XM_006529698.3	Ptpn7
chr1	135146833	135146834	1	+	NM_026823.2	Arl8a
chr1	135324812	135324813	1	+	NM_053106.2	Lmod1
chr1	135511865	135511866	1	+	XR_001779467.1	Gm32940
chr1	135585428	135585429	1	+	XR_878555.2	Gm4793
chr1	135688305	135688306	1	+	XR_387422.2	Gm32835
chr1	135729196	135729197	1	+	NM_007791.5	Csrp1
chr1	135766084	135766085	1	+	NM_013750.2	Phlda3
chr1	135783032	135783033	1	+	XM_006529382.3	Tnni1
chr1	135818597	135818598	1	+	NM_133664.3	Lad1
chr1	135836314	135836315	1	+	XM_006529385.3	Tnnt2
chr1	136008218	136008219	1	+	NM_001160145.1	Tmem9
chr1	136050803	136050804	1	+	NM_001270609.1	Ascl5
chr1	136052804	136052805	1	+	XM_006529106.2	Cacna1s
chr1	136131400	136131401	1	+	NM_001039472.1	Kif21b
chr1	136415270	136415271	1	+	NM_026500.3	Ddx59
chr1	136466289	136466290	1	+	XM_006529729.3	Kif14
chr1	136522647	136522648	1	+	XM_006530037.2	Gm29485
chr1	136624900	136624901	1	+	NM_177643.4	Zfp281
chr1	136662098	136662099	1	+	XR_878576.2	Gm41958
chr1	136683395	136683396	1	+	NR_045324.1	Gm19705
chr1	136696210	136696211	1	+	NR_037986.1	Platr22
chr1	137353552	137353553	1	+	XR_387445.2	Gm34244
chr1	137767852	137767853	1	+	XR_387446.2	Gm34306
chr1	137898476	137898477	1	+	XR_878580.2	Gm4258
chr1	137966454	137966455	1	+	NR_029795.1	Mir181a-1
chr1	137966638	137966639	1	+	NR_029820.1	Mir181b-1
chr1	137995761	137995762	1	+	XR_387447.2	Gm34353
chr1	138273737	138273738	1	+	NM_177397.3	Atp6v1g3
chr1	138375941	138375942	1	+	XR_878581.1	Gm28500
chr1	138963219	138963220	1	+	XM_006529716.3	Dennd1b
chr1	138977656	138977657	1	+	NR_108103.1	4930596I21Rik
chr1	139379451	139379452	1	+	NR_040455.1	4933436E23Rik
chr1	139408279	139408280	1	+	XR_387452.1	Gm34816
chr1	139421721	139421722	1	+	XM_006529448.3	Zbtb41
chr1	139454032	139454033	1	+	XM_017312957.1	Aspm
chr1	139501546	139501547	1	+	XM_006529133.3	F13b
chr1	140245656	140245657	1	+	XM_011247999.2	Kcnt2
chr1	143640696	143640697	1	+	NM_020025.4	B3galt2
chr1	143719082	143719083	1	+	XR_878588.2	Gm38658
chr1	143739223	143739224	1	+	XM_006529856.2	Glrx2
chr1	143777217	143777218	1	+	XM_006529760.3	Uchl5
chr1	143938608	143938609	1	+	XR_878589.1	Gm41964
chr1	144080638	144080639	1	+	XR_387455.2	Gm35356
chr1	144197417	144197418	1	+	XR_387456.2	Gm35415
chr1	146495665	146495666	1	+	NM_153539.3	Brinp3
chr1	148712770	148712771	1	+	XR_878597.1	Gm41966
chr1	150100030	150100031	1	+	NM_011198.4	Ptgs2
chr1	150319416	150319417	1	+	NM_024458.2	Pdc
chr1	150392837	150392838	1	+	NM_133780.3	Tpr
chr1	150472532	150472533	1	+	XR_878600.1	Gm41967
chr1	151055922	151055923	1	+	XR_387468.3	Gm36297
chr1	151138033	151138034	1	+	NR_038011.1	C730036E19Rik
chr1	151204083	151204084	1	+	XM_993996.5	3110040M04Rik
chr1	151344308	151344309	1	+	XM_006529088.3	Ivns1abp
chr1	151428546	151428547	1	+	XM_006529976.2	Trmt1l
chr1	151442392	151442393	1	+	NR_106150.1	Mir7682
chr1	151571372	151571373	1	+	NM_022018.3	Fam129a
chr1	151736846	151736847	1	+	XR_878604.1	Gm41969
chr1	151755343	151755344	1	+	XM_011248063.1	Edem3
chr1	152399804	152399805	1	+	XR_001784706.1	Colgalt2
chr1	152750550	152750551	1	+	NM_001081197.1	Apobec4
chr1	152766541	152766542	1	+	NM_026369.2	Arpc5
chr1	152800152	152800153	1	+	NM_010877.5	Ncf2
chr1	152934707	152934708	1	+	XR_387479.2	Gm29954
chr1	152954938	152954939	1	+	XM_006529456.3	Nmnat2
chr1	153425095	153425096	1	+	XM_006529876.3	Shcbp1l
chr1	153652952	153652953	1	+	XM_006529829.3	Rgs8
chr1	153740352	153740353	1	+	NM_011267.3	Rgs16
chr1	153749168	153749169	1	+	XM_006529527.3	Rnasel
chr1	153785244	153785245	1	+	XR_001779487.1	Gm41974
chr1	153874344	153874345	1	+	NM_001008426.3	Teddm1b
chr1	153891645	153891646	1	+	NM_178244.3	Teddm1a
chr1	153899925	153899926	1	+	NR_106194.1	Mir8114
chr1	153899928	153899929	1	+	NM_008131.4	Glul
chr1	153991062	153991063	1	+	XR_878614.1	Gm30327
chr1	154063543	154063544	1	+	XR_001779496.1	LOC108167737
chr1	154201186	154201187	1	+	NM_001204908.1	Zfp648
chr1	154255688	154255689	1	+	NR_108050.1	4930532M18Rik
chr1	154911842	154911843	1	+	XR_878616.2	Gm41976
chr1	155122381	155122382	1	+	XR_387499.2	Gm30922
chr1	155158676	155158677	1	+	XM_006529766.3	Stx6
chr1	155243075	155243076	1	+	XR_878641.2	Gm31102
chr1	155449552	155449553	1	+	XR_387504.2	Gm31772
chr1	155558097	155558098	1	+	XR_387197.3	Acbd6
chr1	156035663	156035664	1	+	NM_172843.4	Tor1aip2
chr1	156213110	156213111	1	+	XR_865655.1	Gm30472
chr1	156310534	156310535	1	+	XM_011238765.2	Nphs2
chr1	156476558	156476559	1	+	XR_865658.1	Gm39682
chr1	156558170	156558171	1	+	XM_006496616.3	Abl2
chr1	156744403	156744404	1	+	XR_865660.1	Gm39683
chr1	156839022	156839023	1	+	NM_028333.2	Angptl1
chr1	156938793	156938794	1	+	XM_017313158.1	4930439D14Rik
chr1	157121520	157121521	1	+	XM_006497076.3	Gm30694
chr1	157412351	157412352	1	+	NR_027984.1	2810025M15Rik
chr1	157455717	157455718	1	+	XM_017319995.1	BC026585
chr1	157506732	157506733	1	+	XM_017312987.1	Sec16b
chr1	158147694	158147695	1	+	XR_865666.2	Gm39686
chr1	158362100	158362101	1	+	XM_011238739.2	Astn1
chr1	158505624	158505625	1	+	NR_030441.1	Mir488
chr1	159132606	159132607	1	+	XR_373638.2	4930562F17Rik
chr1	159231536	159231537	1	+	XM_006496859.2	Rfwd2
chr1	159340306	159340307	1	+	NR_028518.1	Scarna3a
chr1	159340357	159340358	1	+	NR_039543.1	Mir1843b
chr1	159523738	159523739	1	+	XM_006496742.3	Tnr
chr1	160024476	160024477	1	+	XR_373649.1	Gm31667
chr1	160044367	160044368	1	+	XM_006496968.2	4930523C07Rik
chr1	160195259	160195260	1	+	NM_025474.3	Mrps14
chr1	160906410	160906411	1	+	NM_001024952.2	Rc3h1
chr1	160978605	160978606	1	+	NM_080844.4	Serpinc1
chr1	161035165	161035166	1	+	NR_002840.2	Gas5
chr1	161038091	161038092	1	+	NR_028543.1	Snord47
chr1	161070766	161070767	1	+	NR_131030.1	Cenpl
chr1	161142545	161142546	1	+	XR_001778345.1	Ankrd45
chr1	161395437	161395438	1	+	NM_009452.2	Tnfsf4
chr1	161494656	161494657	1	+	NM_183391.3	Tnfsf18
chr1	161896292	161896293	1	+	XR_865680.1	Gm31925
chr1	161969187	161969188	1	+	NM_001039045.1	Pigc
chr1	162004968	162004969	1	+	NR_040562.1	2810442N19Rik
chr1	162217622	162217623	1	+	NR_002870.2	Dnm3os
chr1	162217813	162217814	1	+	NR_029810.1	Mir199a-2
chr1	162223367	162223368	1	+	NR_029796.1	Mir214
chr1	162379895	162379896	1	+	XR_865682.1	Gm39688
chr1	162471425	162471426	1	+	XR_373653.2	Gm31985
chr1	162570195	162570196	1	+	XM_006496936.3	Vamp4
chr1	162639149	162639150	1	+	NM_010865.3	Myoc
chr1	162872699	162872700	1	+	XR_001779516.1	Gm32197
chr1	162933617	162933618	1	+	XR_373657.2	Gm32279
chr1	163279618	163279619	1	+	XR_001779517.1	LOC108167739
chr1	163286510	163286511	1	+	XR_865689.2	Gm20471
chr1	163579300	163579301	1	+	XR_865690.1	Gm39689
chr1	163762137	163762138	1	+	XM_006496681.3	Kifap3
chr1	163929099	163929100	1	+	NM_001286002.1	Scyl3
chr1	163994890	163994891	1	+	XM_006496983.2	Mettl18
chr1	164039601	164039602	1	+	XM_017319404.1	Sele
chr1	164061812	164061813	1	+	XM_006496718.3	Sell
chr1	164115263	164115264	1	+	NM_011347.2	Selp
chr1	164151834	164151835	1	+	NM_007976.3	F5
chr1	164249045	164249046	1	+	NM_001276455.1	Slc19a2
chr1	164275597	164275598	1	+	NM_029115.3	Ccdc181
chr1	164307661	164307662	1	+	XM_006496692.2	Nme7
chr1	164458844	164458845	1	+	XR_001779522.1	Gm32391
chr1	164473206	164473207	1	+	XR_865695.1	Gm39691
chr1	164503306	164503307	1	+	XR_373662.2	Gm26685
chr1	164796731	164796732	1	+	NM_019759.2	Dpt
chr1	164863120	164863121	1	+	NR_040303.1	Gm20743
chr1	164960663	164960664	1	+	XR_865702.2	1700029M03Rik
chr1	165281157	165281158	1	+	XM_006496851.3	Gpr161
chr1	165461207	165461208	1	+	NM_027430.2	Mpc2
chr1	165483855	165483856	1	+	XM_006496869.3	Adcy10
chr1	165763731	165763732	1	+	XM_006496930.1	Creg1
chr1	165779941	165779942	1	+	XM_011238745.2	Cd247
chr1	166049282	166049283	1	+	XR_865707.2	Gm39693
chr1	166130459	166130460	1	+	NM_021610.1	Gpa33
chr1	166254059	166254060	1	+	XM_011238731.2	Ildr2
chr1	166379166	166379167	1	+	NM_030245.3	Tada1
chr1	166432677	166432678	1	+	XR_865712.1	Gm39694
chr1	166855119	166855120	1	+	XR_373681.2	Gm33404
chr1	167001416	167001417	1	+	XM_006496789.1	Fam78b
chr1	167266861	167266862	1	+	XR_001779530.1	LOC108167744
chr1	167285182	167285183	1	+	XR_373687.1	LOC102636733
chr1	167290124	167290125	1	+	NR_105765.1	Mir6347
chr1	167308669	167308670	1	+	NM_001039483.1	Tmco1
chr1	167349990	167349991	1	+	NM_019993.3	Aldh9a1
chr1	167423355	167423356	1	+	XR_373689.2	Gm34207
chr1	167598361	167598362	1	+	NM_009107.3	Rxrg
chr1	167688899	167688900	1	+	XM_017321684.1	Lmx1a
chr1	168490642	168490643	1	+	NR_105766.1	Mir6348
chr1	169254609	169254610	1	+	XR_373694.2	Gm34421
chr1	169364508	169364509	1	+	XR_373695.1	Gm34477
chr1	169462965	169462966	1	+	XR_373696.1	Gm34535
chr1	169531525	169531526	1	+	XR_373698.1	Gm34624
chr1	169655500	169655501	1	+	NM_001313705.1	Rgs5
chr1	169926028	169926029	1	+	XR_865723.1	Gm39699
chr1	169928599	169928600	1	+	XM_006497035.2	Ccdc190
chr1	169969408	169969409	1	+	NR_040438.1	3110045C21Rik
chr1	170232870	170232871	1	+	NM_001033499.1	Sh2d1b2
chr1	170277323	170277324	1	+	NM_012009.4	Sh2d1b1
chr1	170308860	170308861	1	+	NM_001039593.1	1700015E13Rik
chr1	170644422	170644423	1	+	XM_006496901.2	Olfml2b
chr1	170945107	170945108	1	+	XM_011238892.2	Gm39701
chr1	170983858	170983859	1	+	XR_865725.1	LOC102638466
chr1	171018925	171018926	1	+	NM_144559.2	Fcgr4
chr1	171113740	171113741	1	+	XM_017312601.1	Cfap126
chr1	171150712	171150713	1	+	NM_008623.5	Mpz
chr1	171213931	171213932	1	+	XM_006496632.2	Nr1i3
chr1	171221563	171221564	1	+	NM_001305585.1	Apoa2
chr1	171250421	171250422	1	+	NM_172845.2	Adamts4
chr1	171270327	171270328	1	+	NM_020579.2	B4galt3
chr1	171327164	171327165	1	+	XM_006496739.3	Dedd
chr1	171345553	171345554	1	+	XM_017319306.1	Pfdn2
chr1	171370172	171370173	1	+	NM_001122680.1	Nectin4
chr1	171388959	171388960	1	+	NM_001005508.2	Arhgap30
chr1	171411312	171411313	1	+	NM_001305678.1	Usf1
chr1	171419032	171419033	1	+	NM_001164525.1	Tstd1
chr1	171437560	171437561	1	+	NM_172647.2	F11r
chr1	171503477	171503478	1	+	NM_019484.4	Alyref2
chr1	171558712	171558713	1	+	XM_006496695.3	Cd244
chr1	171681419	171681420	1	+	XM_006496637.2	Cd48
chr1	171767131	171767132	1	+	NM_013730.4	Slamf1
chr1	171839696	171839697	1	+	NM_001252472.1	Cd84
chr1	171917196	171917197	1	+	XM_006496884.3	Slamf6
chr1	172082528	172082529	1	+	NM_009938.4	Copa
chr1	172126742	172126743	1	+	XM_006496713.3	Pex19
chr1	172148014	172148015	1	+	NM_153555.2	Dcaf8
chr1	172206821	172206822	1	+	XR_001779536.1	Gm17224
chr1	172312366	172312367	1	+	NM_080419.2	Igsf8
chr1	172341209	172341210	1	+	NM_001039484.1	Kcnj10
chr1	172376530	172376531	1	+	NM_026234.4	Pigm
chr1	172458568	172458569	1	+	XM_017313038.1	Slamf9
chr1	172481773	172481774	1	+	XM_006497056.3	Igsf9
chr1	172500245	172500246	1	+	NM_178598.2	Tagln2
chr1	172512018	172512019	1	+	XR_865739.1	Gm37125
chr1	172521129	172521130	1	+	NM_027972.1	Cfap45
chr1	172555937	172555938	1	+	NM_177723.4	Vsig8
chr1	172633080	172633081	1	+	XR_001779542.1	Gm35601
chr1	172698055	172698056	1	+	NM_007768.4	Crp
chr1	172930027	172930028	1	+	XR_865744.1	Gm35686
chr1	172956767	172956768	1	+	NM_008763.2	Olfr16
chr1	172989430	172989431	1	+	XR_373719.3	Gm35742
chr1	173203357	173203358	1	+	NM_001001809.2	Olfr218
chr1	173215606	173215607	1	+	NM_146881.2	Olfr1404
chr1	173270146	173270147	1	+	NM_146651.2	Olfr418
chr1	173349245	173349246	1	+	XM_017321515.1	Aim2
chr1	173630858	173630859	1	+	NM_175026.3	Pyhin1
chr1	173673627	173673628	1	+	XM_011238729.1	Pydc3
chr1	174041932	174041933	1	+	NM_146717.2	Olfr433
chr1	174050374	174050375	1	+	NM_146716.2	Olfr432
chr1	174069299	174069300	1	+	NM_146718.2	Olfr430
chr1	174089037	174089038	1	+	NM_146722.2	Olfr429
chr1	174099459	174099460	1	+	NM_207158.2	Olfr427
chr1	174136745	174136746	1	+	NM_146721.2	Olfr424
chr1	174151480	174151481	1	+	NR_047667.1	Olfr421-ps1
chr1	174158721	174158722	1	+	NM_146305.2	Olfr420
chr1	174172775	174172776	1	+	NM_011465.4	Spta1
chr1	174330517	174330518	1	+	NM_025470.3	Mptx1
chr1	174368918	174368919	1	+	NM_207137.3	Olfr417
chr1	174391045	174391046	1	+	NM_146714.2	Olfr248
chr1	174430429	174430430	1	+	NM_146761.2	Olfr414
chr1	174448624	174448625	1	+	NM_207694.1	Olfr220
chr1	174501824	174501825	1	+	NM_019445.2	Fmn2
chr1	175632192	175632193	1	+	NM_133809.1	Kmo
chr1	175693045	175693046	1	+	XR_865748.1	Gm39707
chr1	175698568	175698569	1	+	XM_006497023.3	Wdr64
chr1	175880759	175880760	1	+	XM_006496863.3	Exo1
chr1	175920328	175920329	1	+	NM_001290692.1	Becn2
chr1	176207054	176207055	1	+	XR_001779548.1	LOC108167747
chr1	176814659	176814660	1	+	NM_029756.3	Sdccag8
chr1	177257680	177257681	1	+	XR_001779550.1	Gm36904
